Index,Description,IconIndex,OptionCount,Option0_code,Option0_Value,Option1_code,Option1_Value,Option2_code,Option2_Value,SendToOthers
8184,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,7,NONE,0,NONE,0,1
8185,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8186,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8187,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8188,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8189,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8190,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8191,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8192,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8193,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8194,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8195,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8196,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8197,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8198,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8199,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8200,모든 마법 저항력 증가,159,1,RESIST_ALL_ADD,8,NONE,0,NONE,0,1
8201,물리 저항력 증가,160,1,RESIST_MELEE_ADD,3,NONE,0,NONE,0,1
8202,물리 저항력 증가,160,1,RESIST_MELEE_ADD,4,NONE,0,NONE,0,1
8203,물리 저항력 증가,160,1,RESIST_MELEE_ADD,5,NONE,0,NONE,0,1
8204,물리 저항력 증가,160,1,RESIST_MELEE_ADD,6,NONE,0,NONE,0,1
8205,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8206,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8207,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8208,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8209,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8210,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8211,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8212,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8213,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8214,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8215,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8216,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8217,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8218,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8219,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8220,물리 저항력 증가,160,1,RESIST_MELEE_ADD,7,NONE,0,NONE,0,1
8221,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8222,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8223,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8224,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8225,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8226,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8227,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8228,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8229,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8230,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8231,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8232,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8233,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8234,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8235,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8236,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8237,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8238,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8239,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8240,상태이상 저항,161,1,RATING_ANTI_STATUS_ADD,100,NONE,0,NONE,0,1
8241,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,1,DAMAGERATE_LIGHTNING_ADD,-1,NONE,0,1
8242,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,2,DAMAGERATE_LIGHTNING_ADD,-2,NONE,0,1
8243,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,3,DAMAGERATE_LIGHTNING_ADD,-3,NONE,0,1
8244,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,4,DAMAGERATE_LIGHTNING_ADD,-4,NONE,0,1
8245,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,5,DAMAGERATE_LIGHTNING_ADD,-5,NONE,0,1
8246,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,6,DAMAGERATE_LIGHTNING_ADD,-6,NONE,0,1
8247,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,7,DAMAGERATE_LIGHTNING_ADD,-7,NONE,0,1
8248,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,8,DAMAGERATE_LIGHTNING_ADD,-8,NONE,0,1
8249,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,9,DAMAGERATE_LIGHTNING_ADD,-9,NONE,0,1
8250,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,10,DAMAGERATE_LIGHTNING_ADD,-10,NONE,0,1
8251,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,11,DAMAGERATE_LIGHTNING_ADD,-11,NONE,0,1
8252,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,12,DAMAGERATE_LIGHTNING_ADD,-12,NONE,0,1
8253,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,13,DAMAGERATE_LIGHTNING_ADD,-13,NONE,0,1
8254,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,14,DAMAGERATE_LIGHTNING_ADD,-14,NONE,0,1
8255,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,15,DAMAGERATE_LIGHTNING_ADD,-15,NONE,0,1
8256,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,16,DAMAGERATE_LIGHTNING_ADD,-16,NONE,0,1
8257,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,17,DAMAGERATE_LIGHTNING_ADD,-17,NONE,0,1
8258,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,18,DAMAGERATE_LIGHTNING_ADD,-18,NONE,0,1
8259,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,19,DAMAGERATE_LIGHTNING_ADD,-19,NONE,0,1
8260,파이어 속성 공격력 증가\부작용에 아이스&라이트닝 속성 공격력 감소,162,2,DAMAGERATE_FIRE_ADD,20,DAMAGERATE_LIGHTNING_ADD,-20,NONE,0,1
8261,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,1,DAMAGERATE_FIRE_ADD,-1,NONE,0,1
8262,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,2,DAMAGERATE_FIRE_ADD,-2,NONE,0,1
8263,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,3,DAMAGERATE_FIRE_ADD,-3,NONE,0,1
8264,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,4,DAMAGERATE_FIRE_ADD,-4,NONE,0,1
8265,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,5,DAMAGERATE_FIRE_ADD,-5,NONE,0,1
8266,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,6,DAMAGERATE_FIRE_ADD,-6,NONE,0,1
8267,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,7,DAMAGERATE_FIRE_ADD,-7,NONE,0,1
8268,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,8,DAMAGERATE_FIRE_ADD,-8,NONE,0,1
8269,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,9,DAMAGERATE_FIRE_ADD,-9,NONE,0,1
8270,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,10,DAMAGERATE_FIRE_ADD,-10,NONE,0,1
8271,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,11,DAMAGERATE_FIRE_ADD,-11,NONE,0,1
8272,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,12,DAMAGERATE_FIRE_ADD,-12,NONE,0,1
8273,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,13,DAMAGERATE_FIRE_ADD,-13,NONE,0,1
8274,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,14,DAMAGERATE_FIRE_ADD,-14,NONE,0,1
8275,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,15,DAMAGERATE_FIRE_ADD,-15,NONE,0,1
8276,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,16,DAMAGERATE_FIRE_ADD,-16,NONE,0,1
8277,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,17,DAMAGERATE_FIRE_ADD,-17,NONE,0,1
8278,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,18,DAMAGERATE_FIRE_ADD,-18,NONE,0,1
8279,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,19,DAMAGERATE_FIRE_ADD,-19,NONE,0,1
8280,아이스 속성 공격력 증가\부작용에 파이어&라이트닝 속성 공격력 감소,163,2,DAMAGERATE_ICE_ADD,20,DAMAGERATE_FIRE_ADD,-20,NONE,0,1
8281,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,1,DAMAGERATE_ICE_ADD,-1,NONE,0,1
8282,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,2,DAMAGERATE_ICE_ADD,-2,NONE,0,1
8283,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,3,DAMAGERATE_ICE_ADD,-3,NONE,0,1
8284,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,4,DAMAGERATE_ICE_ADD,-4,NONE,0,1
8285,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,5,DAMAGERATE_ICE_ADD,-5,NONE,0,1
8286,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,6,DAMAGERATE_ICE_ADD,-6,NONE,0,1
8287,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,7,DAMAGERATE_ICE_ADD,-7,NONE,0,1
8288,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,8,DAMAGERATE_ICE_ADD,-8,NONE,0,1
8289,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,9,DAMAGERATE_ICE_ADD,-9,NONE,0,1
8290,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,10,DAMAGERATE_ICE_ADD,-10,NONE,0,1
8291,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,11,DAMAGERATE_ICE_ADD,-11,NONE,0,1
8292,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,12,DAMAGERATE_ICE_ADD,-12,NONE,0,1
8293,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,13,DAMAGERATE_ICE_ADD,-13,NONE,0,1
8294,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,14,DAMAGERATE_ICE_ADD,-14,NONE,0,1
8295,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,15,DAMAGERATE_ICE_ADD,-15,NONE,0,1
8296,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,16,DAMAGERATE_ICE_ADD,-16,NONE,0,1
8297,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,17,DAMAGERATE_ICE_ADD,-17,NONE,0,1
8298,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,18,DAMAGERATE_ICE_ADD,-18,NONE,0,1
8299,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,19,DAMAGERATE_ICE_ADD,-19,NONE,0,1
8300,라이트닝 속성 공격력 증가\부작용에 파이어&아이스 속성 공격력 감소,164,2,DAMAGERATE_LIGHTNING_ADD,20,DAMAGERATE_ICE_ADD,-20,NONE,0,1
8301,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8302,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8303,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8304,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8305,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8306,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8307,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8308,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8309,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8310,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8311,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8312,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8313,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8314,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8315,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8316,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8317,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8318,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8319,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8320,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8321,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,10000,NONE,0,NONE,0,1
8322,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,12500,NONE,0,NONE,0,1
8323,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,15000,NONE,0,NONE,0,1
8324,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,17500,NONE,0,NONE,0,1
8325,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,20000,NONE,0,NONE,0,1
8326,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,22500,NONE,0,NONE,0,1
8327,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,25000,NONE,0,NONE,0,1
8328,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,27500,NONE,0,NONE,0,1
8329,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,30000,NONE,0,NONE,0,1
8330,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,32500,NONE,0,NONE,0,1
8331,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,35000,NONE,0,NONE,0,1
8332,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,37500,NONE,0,NONE,0,1
8333,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,40000,NONE,0,NONE,0,1
8334,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,42500,NONE,0,NONE,0,1
8335,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,45000,NONE,0,NONE,0,1
8336,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,47500,NONE,0,NONE,0,1
8337,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,50000,NONE,0,NONE,0,1
8338,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,52500,NONE,0,NONE,0,1
8339,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,55000,NONE,0,NONE,0,1
8340,감전으로 인한 HP 감소,166,1,HP_DECREASE_ADD,57500,NONE,0,NONE,0,1
8341,카론의 화염,237,1,HP_DECREASE_ADD,5000,NONE,0,NONE,0,1
8342,카론의 화염,237,1,HP_DECREASE_ADD,6500,NONE,0,NONE,0,1
8343,카론의 화염,237,1,HP_DECREASE_ADD,8000,NONE,0,NONE,0,1
8344,카론의 화염,237,1,HP_DECREASE_ADD,9500,NONE,0,NONE,0,1
8345,카론의 화염,237,1,HP_DECREASE_ADD,11000,NONE,0,NONE,0,1
8346,카론의 화염,237,1,HP_DECREASE_ADD,12500,NONE,0,NONE,0,1
8347,카론의 화염,237,1,HP_DECREASE_ADD,14000,NONE,0,NONE,0,1
8348,카론의 화염,237,1,HP_DECREASE_ADD,15500,NONE,0,NONE,0,1
8349,카론의 화염,237,1,HP_DECREASE_ADD,17000,NONE,0,NONE,0,1
8350,카론의 화염,237,1,HP_DECREASE_ADD,18500,NONE,0,NONE,0,1
8351,카론의 화염,237,1,HP_DECREASE_ADD,20000,NONE,0,NONE,0,1
8352,카론의 화염,237,1,HP_DECREASE_ADD,21500,NONE,0,NONE,0,1
8353,카론의 화염,237,1,HP_DECREASE_ADD,23000,NONE,0,NONE,0,1
8354,카론의 화염,237,1,HP_DECREASE_ADD,24500,NONE,0,NONE,0,1
8355,카론의 화염,237,1,HP_DECREASE_ADD,26000,NONE,0,NONE,0,1
8356,카론의 화염,237,1,HP_DECREASE_ADD,27500,NONE,0,NONE,0,1
8357,카론의 화염,237,1,HP_DECREASE_ADD,29000,NONE,0,NONE,0,1
8358,카론의 화염,237,1,HP_DECREASE_ADD,30500,NONE,0,NONE,0,1
8359,카론의 화염,237,1,HP_DECREASE_ADD,32000,NONE,0,NONE,0,1
8360,카론의 화염,237,1,HP_DECREASE_ADD,33500,NONE,0,NONE,0,1
8361,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,15600,NONE,0,NONE,0,1
8362,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,16600,NONE,0,NONE,0,1
8363,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,17600,NONE,0,NONE,0,1
8364,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,18600,NONE,0,NONE,0,1
8365,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,19600,NONE,0,NONE,0,1
8366,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,20900,NONE,0,NONE,0,1
8367,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,22300,NONE,0,NONE,0,1
8368,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,23700,NONE,0,NONE,0,1
8369,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,25100,NONE,0,NONE,0,1
8370,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8371,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8372,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8373,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8374,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8375,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8376,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8377,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8378,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8379,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8380,카론의 화염으로 인한\지속적 HP감소,238,1,HP_DECREASE_ADD,26600,NONE,0,NONE,0,1
8381,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8382,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8383,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8384,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8385,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8386,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8387,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8388,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8389,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8390,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8391,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8392,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8393,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8394,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8395,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8396,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8397,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8398,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8399,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8400,스턴 효과,165,2,SPEED_MOVE_MUL,-100,SPEED_ATTACK_MUL,-100,NONE,0,1
8401,화염 상태,239,1,HP_DECREASE_ADD,5000,NONE,0,NONE,0,1
