2006-07-04 13:53,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
64027,오거스트 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64028,오거스트 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64029,오거스트 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64030,노바 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64031,노바 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64032,노바 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64033,노바 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64034,노바 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64035,노바 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64036,헤븐 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64037,헤븐 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64038,헤븐 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64039,헤븐 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64040,헤븐 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64041,헤븐 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64042,목걸이 기타 1,0,2,0,0,34,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,65,88383,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64043,목걸이 기타 2,0,2,0,0,34,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,65,88383,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64044,목걸이 기타 3,0,2,0,0,34,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,75,151802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64045,봉인된 목걸이,0,2,5,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24,3,25,3,26,3,27,3,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64046,다크 아이,0,2,5,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64047,스틱스 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64048,스틱스 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64049,스틱스 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64050,스틱스 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64051,스틱스 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64052,스틱스 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,455630,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64053,미스틱 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64054,미스틱 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64055,미스틱 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64056,미스틱 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64057,미스틱 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64058,미스틱 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64059,나이아드 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64060,나이아드 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64061,나이아드 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64062,나이아드 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64063,나이아드 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64064,나이아드 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64065,파르데스 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64066,파르데스 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64067,파르데스 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64068,파르데스 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64069,파르데스 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64070,파르데스 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64071,와이번 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64072,와이번 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64073,와이번 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64074,와이번 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64075,와이번 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64076,와이번 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64077,세이지 골드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64078,세이지 레드넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64079,세이지 블루넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64080,세이지 스카이넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64081,세이지 그린넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64082,세이지 퍼플넥,0,2,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9901,코퍼 아게이트,0,1,1,0,45,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9902,골드 아게이트,0,1,1,0,45,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,100000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9903,실버 아게이트,0,1,1,0,45,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,50000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64991,공속반지1(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64992,공속반지2(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64993,공속반지3(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64994,이속반지1(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64995,이속반지2(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64996,이속반지3(테스트),0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64997,어둠의 마왕,0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,65000,56,65000,57,65000,58,65000,59,65000,60,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64998,고래의 힘줄,0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3000,35,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64999,고래의 갑빠,0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3000,24,100,25,100,26,100,27,100,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64990,우팀장의 절규,0,2,3,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,10,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,65000,40,100,43,100,49,1000,31,65000,72,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55001,니블러 낚싯대,0,4,19,0,47,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,7,250,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55002,뱀부 낚싯대,0,4,19,0,47,1111-1111-1111-1111-1111-1111-1111-1111,1500,2,1,20,10000,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55003,시걸 낚싯대,0,4,19,0,47,1111-1111-1111-1111-1111-1111-1111-1111,1500,3,1,40,200000,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
