2005-11-10 17:32,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
31612,½¦¸®¾ÆÅ© +2,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4912,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,2,257,315,394,487,0,0,4,0,36,0,167,0,31611,31613
31613,½¦¸®¾ÆÅ© +3,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4913,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,3,279,337,413,506,0,0,4,0,36,0,167,0,31612,31614
31614,½¦¸®¾ÆÅ© +4,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4914,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,4,310,368,441,534,0,0,4,0,36,0,168,0,31613,31615
31615,½¦¸®¾ÆÅ© +5,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4915,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,5,352,410,480,573,0,0,4,0,36,0,168,0,31614,31616
31616,½¦¸®¾ÆÅ© +6,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4916,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,6,407,465,532,625,0,0,4,0,36,0,168,0,31615,31617
31617,½¦¸®¾ÆÅ© +7,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4917,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,7,477,535,599,692,0,0,4,0,36,0,169,0,31616,31618
31618,½¦¸®¾ÆÅ© +8,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4918,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,8,562,620,681,774,0,0,4,0,36,0,169,0,31617,31619
31619,½¦¸®¾ÆÅ© +9,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,66,103878,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4919,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,9,662,720,778,871,0,0,4,0,36,0,169,0,31618,0
3033,ÇÁ·ÎÅ°¿Â,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4920,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,0,258,323,416,520,0,0,4,0,39,0,182,0,0,31621
31621,ÇÁ·ÎÅ°¿Â +1,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4921,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,1,268,333,423,527,0,0,4,0,39,0,182,0,3033,31622
31622,ÇÁ·ÎÅ°¿Â +2,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4922,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,2,283,348,435,539,0,0,4,0,39,0,182,0,31621,31623
31623,ÇÁ·ÎÅ°¿Â +3,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4923,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,3,305,370,454,558,0,0,4,0,39,0,182,0,31622,31624
31624,ÇÁ·ÎÅ°¿Â +4,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4924,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,4,336,401,482,586,0,0,4,0,39,0,183,0,31623,31625
31625,ÇÁ·ÎÅ°¿Â +5,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4925,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,5,378,443,521,625,0,0,4,0,39,0,183,0,31624,31626
31626,ÇÁ·ÎÅ°¿Â +6,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4926,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,6,433,498,573,677,0,0,4,0,39,0,183,0,31625,31627
31627,ÇÁ·ÎÅ°¿Â +7,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4927,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,7,503,568,640,744,0,0,4,0,39,0,184,0,31626,31628
31628,ÇÁ·ÎÅ°¿Â +8,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4928,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,8,588,653,722,826,0,0,4,0,39,0,184,0,31627,31629
31629,ÇÁ·ÎÅ°¿Â +9,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,72,144261,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4929,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,9,688,753,819,923,0,0,4,0,39,0,184,0,31628,0
3034,±×¶óÇÇ¾Æ½º,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4930,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,0,285,356,458,573,0,0,4,0,42,0,197,0,0,31631
31631,±×¶óÇÇ¾Æ½º +1,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4931,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,1,295,366,465,580,0,0,4,0,42,0,197,0,3034,31632
31632,±×¶óÇÇ¾Æ½º +2,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4932,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,2,310,381,477,592,0,0,4,0,42,0,197,0,31631,31633
31633,±×¶óÇÇ¾Æ½º +3,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4933,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,3,332,403,496,611,0,0,4,0,42,0,197,0,31632,31634
31634,±×¶óÇÇ¾Æ½º +4,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4934,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,4,363,434,524,639,0,0,4,0,42,0,198,0,31633,31635
31635,±×¶óÇÇ¾Æ½º +5,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4935,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,5,405,476,563,678,0,0,4,0,42,0,198,0,31634,31636
31636,±×¶óÇÇ¾Æ½º +6,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4936,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,6,460,531,615,730,0,0,4,0,42,0,198,0,31635,31637
31637,±×¶óÇÇ¾Æ½º +7,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4937,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,7,530,601,682,797,0,0,4,0,42,0,199,0,31636,31638
31638,±×¶óÇÇ¾Æ½º +8,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4938,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,8,615,686,764,879,0,0,4,0,42,0,199,0,31637,31639
31639,±×¶óÇÇ¾Æ½º +9,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,78,195492,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4939,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,9,715,786,861,976,0,0,4,0,42,0,199,0,31638,0
3035,Ä«Æç¶ó,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4940,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,0,318,397,510,637,0,0,4,0,45,0,214,0,0,31641
31641,Ä«Æç¶ó +1,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4941,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,1,328,407,517,644,0,0,4,0,45,0,214,0,3035,31642
31642,Ä«Æç¶ó +2,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4942,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,2,343,422,529,656,0,0,4,0,45,0,214,0,31641,31643
31643,Ä«Æç¶ó +3,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4943,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,3,365,444,548,675,0,0,4,0,45,0,214,0,31642,31644
31644,Ä«Æç¶ó +4,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4944,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,4,396,475,576,703,0,0,4,0,45,0,215,0,31643,31645
31645,Ä«Æç¶ó +5,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4945,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,5,438,517,615,742,0,0,4,0,45,0,215,0,31644,31646
31646,Ä«Æç¶ó +6,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4946,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,6,493,572,667,794,0,0,4,0,45,0,215,0,31645,31647
31647,Ä«Æç¶ó +7,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4947,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,7,563,642,734,861,0,0,4,0,45,0,216,0,31646,31648
31648,Ä«Æç¶ó +8,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4948,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,8,648,727,816,943,0,0,4,0,45,0,216,0,31647,31649
31649,Ä«Æç¶ó +9,0,4,12,0,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,271585,1,4,0,0,1,1,0,0,15,35,50,3,2,1,4949,3,1,0,0,0,40,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,144,143,145,145,147,9,748,827,913,1040,0,0,4,0,45,0,216,0,31648,0
3121,¿¤¶óÀÌ,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4950,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,0,24,29,14,20,0,0,0,0,0,5,4,0,0,32501
32501,¿¤¶óÀÌ +1,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4951,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,1,30,36,22,30,0,0,0,0,0,5,4,0,3121,32502
32502,¿¤¶óÀÌ +2,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4952,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,2,41,48,35,45,0,0,0,0,0,5,4,0,32501,32503
32503,¿¤¶óÀÌ +3,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4953,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,3,59,67,55,67,0,0,0,0,0,5,4,0,32502,32504
32504,¿¤¶óÀÌ +4,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4954,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,4,86,95,84,98,0,0,0,0,0,7,4,0,32503,32505
32505,¿¤¶óÀÌ +5,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4955,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,5,124,134,124,140,0,0,0,0,0,7,4,0,32504,32506
32506,¿¤¶óÀÌ +6,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4956,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,6,175,186,177,195,0,0,0,0,0,7,4,0,32505,32507
32507,¿¤¶óÀÌ +7,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4957,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,7,226,238,230,250,0,0,0,0,0,9,4,0,32506,32508
32508,¿¤¶óÀÌ +8,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4958,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,8,277,290,283,305,0,0,0,0,0,9,4,0,32507,32509
32509,¿¤¶óÀÌ +9,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4959,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,9,328,342,336,360,0,0,0,0,0,9,4,0,32508,0
3122,°¥¹Ù¸®¾Æ,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4960,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,0,61,73,32,45,0,0,0,0,0,15,9,0,0,32511
32511,°¥¹Ù¸®¾Æ +1,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4961,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,1,67,80,40,55,0,0,0,0,0,15,9,0,3122,32512
32512,°¥¹Ù¸®¾Æ +2,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4962,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,2,78,92,53,70,0,0,0,0,0,15,9,0,32511,32513
32513,°¥¹Ù¸®¾Æ +3,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4963,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,3,96,111,73,92,0,0,0,0,0,15,9,0,32512,32514
32514,°¥¹Ù¸®¾Æ +4,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4964,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,4,123,139,102,123,0,0,0,0,0,17,9,0,32513,32515
32515,°¥¹Ù¸®¾Æ +5,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4965,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,5,161,178,142,165,0,0,0,0,0,17,9,0,32514,32516
32516,°¥¹Ù¸®¾Æ +6,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4966,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,6,212,230,195,220,0,0,0,0,0,17,9,0,32515,32517
32517,°¥¹Ù¸®¾Æ +7,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4967,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,7,263,282,248,275,0,0,0,0,0,19,9,0,32516,32518
32518,°¥¹Ù¸®¾Æ +8,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4968,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,8,314,334,301,330,0,0,0,0,0,19,9,0,32517,32519
32519,°¥¹Ù¸®¾Æ +9,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4969,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,9,365,386,354,385,0,0,0,0,0,19,9,0,32518,0
3123,ÄÉ·¹ºê,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4970,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,0,95,114,48,68,0,0,0,0,0,23,13,0,0,32521
32521,ÄÉ·¹ºê +1,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4971,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,1,101,121,56,78,0,0,0,0,0,23,13,0,3123,32522
32522,ÄÉ·¹ºê +2,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4972,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,2,112,133,69,93,0,0,0,0,0,23,13,0,32521,32523
32523,ÄÉ·¹ºê +3,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4973,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,3,130,152,89,115,0,0,0,0,0,23,13,0,32522,32524
32524,ÄÉ·¹ºê +4,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4974,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,4,157,180,118,146,0,0,0,0,0,25,13,0,32523,32525
32525,ÄÉ·¹ºê +5,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4975,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,5,195,219,158,188,0,0,0,0,0,25,13,0,32524,32526
32526,ÄÉ·¹ºê +6,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4976,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,6,246,271,211,243,0,0,0,0,0,25,13,0,32525,32527
32527,ÄÉ·¹ºê +7,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4977,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,7,312,338,279,313,0,0,0,0,0,27,13,0,32526,32528
32528,ÄÉ·¹ºê +8,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4978,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,8,393,420,362,398,0,0,0,0,0,27,13,0,32527,32529
32529,ÄÉ·¹ºê +9,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,12,568,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4979,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,193,193,194,194,9,489,517,460,498,0,0,0,0,0,27,13,0,32528,0
3124,ÅõÆÄÀÌ¿Àµ·,0,4,18,0,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,18,1507,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4980,6,1,0,0,0,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,193,193,193,194,194,0,138,166,68,96,0,0,0,0,0,33,19,0,0,32531
